11.133441759276476,20.61093342788746
25.25967778187335,21.77045891415228
27.335211051483117,13.330591399074542
25.27443205767444,14.231048449482806
15.780448749141145,14.221154625570236
18.034633062323508,16.28688460725307
33.98987638464286,29.52233969269472
31.67100000770062,27.535914641717103
11.433899513325109,20.062707894732007
26.924515563785203,22.235129334463494
15.757157269003631,19.15621943495656
22.38874561848659,21.20227296011562
22.86909555216853,31.288439830756854
34.660619342806136,11.187074085206474
13.165998432248898,29.037729056822663
34.15873199486255,16.479081973180104
16.4438411211727,32.24528481056571
14.582667464142194,33.44117538590058
21.602885628106897,15.710256086953736
34.878320664681155,32.86521141692439
11.916229243455527,27.594695197049823
18.201927281167855,11.870826614250884
24.647780487827326,28.225637964976464
33.81259320868631,29.803535245142527
29.078959926957104,24.493560419910736
10.459635813830673,28.35482161064851
28.305424742291574,11.672461814652198
14.905424569991043,34.266274491354665
17.039191423582423,12.548343875399983
28.161884163009002,16.415965737151822
18.78063100321951,27.191305440304976
14.024312551590821,19.09960483942093
25.04006292804999,33.348328062457796
27.50906881649682,24.26529418599039
32.77421300529335,27.767869169633816
14.491939084815993,34.390359500805275
32.83173774616539,13.571643069258855
12.788317075345699,31.815583290766625
17.55919343246334,15.21181195992623
34.0138383836024,32.064813317752076
24.89768615046176,17.570502415090512
26.49490072916913,34.94609455408627
15.125313936508979,17.49612006408274
31.970106488529076,28.57940651926445
15.55982821095336,17.197879850467775
31.25999435060005,31.591990041070957
26.26705058131152,11.65156112594137
10.022778610964489,26.421520788531605
17.723580158858592,31.870185660531526
16.707720893489064,17.81446500745281
21.752949623705636,27.881442608983996
19.472089249227263,24.253311432379782
16.942543042668223,24.122070183928166
34.13880458597849,16.164806176064406
19.5179492714841,13.473503846213681
30.722013319568873,27.387340906663244
32.7530906319914,24.186202167539694
25.81921157322226,26.87325578749192
30.35451595396225,27.511716009682406
19.931867698591816,30.366778380630436
32.551124898139946,30.23011591962459
15.066577518077406,24.073977102464546
19.989211025246977,22.829316442809215
21.31172310403597,12.026881302261529
30.696654694762774,31.668960286509073
28.882543590509425,29.170367098254687
24.278633319212716,25.346352218540517
20.833843146698264,34.865275023725914
22.66187917644586,31.09035466447111
15.108696155824056,13.601887531704506
13.224363679672901,25.970466714872174
26.89758068799099,17.634680789710924
30.796172867435867,34.00646159922513
21.65820927479391,29.72054661653431
33.52408321889978,17.355765611203683
16.05871392225276,12.377227129453068
22.406268914035742,18.133816724091552
24.26565614610349,28.522576756988304
15.099487147462353,27.592081836665464
22.101519650572918,28.433247102220932
29.856839121684764,28.436337055737358
30.116666026606868,22.929854262474542
31.87252501872443,16.309607830396736
14.128913061659041,19.174866175794104
20.738555439600187,19.71988121322038
23.8626054276266,22.352972961056476
